Scheme name,Company Name,Scheme Id,Company Id,Holding,Pee Net Assets
Wright Alpha Fund,Wryght Research & Capital ,357,156,Safari Inds.,10.5
Wright Alpha Fund,Wryght Research & Capital ,357,156,BSE,9.92
Wright Alpha Fund,Wryght Research & Capital ,357,156,Kalyan Jewellers,9.54
Wright Alpha Fund,Wryght Research & Capital ,357,156,I R F C,9.17
Wright Alpha Fund,Wryght Research & Capital ,357,156,Elecon Engg.Co,8.44
Wright Alpha Fund,Wryght Research & Capital ,357,156,REC Ltd,4.52
Wright Alpha Fund,Wryght Research & Capital ,357,156,Ramkrishna Forg.,3.56
Wright Factor Fund,Wryght Research & Capital ,358,156,I R F C,5.89
Wright Factor Fund,Wryght Research & Capital ,358,156,Safari Inds.,5.63
Wright Factor Fund,Wryght Research & Capital ,358,156,Bombay Burmah,5.64
Wright Factor Fund,Wryght Research & Capital ,358,156,Mah. Scooters,5.05
Wright Factor Fund,Wryght Research & Capital ,358,156,Power Fin.Corpn.,4.88
Wright Factor Fund,Wryght Research & Capital ,358,156,Goldbees,4.88
Wright Factor Fund,Wryght Research & Capital ,358,156,Motil.Oswal.Fin.,4.66
Wright Factor Fund,Wryght Research & Capital ,358,156,Nestle India,4.2
Wright Factor Fund,Wryght Research & Capital ,358,156,Life Insurance,4.7
Wright Factor Fund,Wryght Research & Capital ,358,156,M R P L,4.55
Wright Factor Fund,Wryght Research & Capital ,358,156,Central Bank,4.32
Wright Factor Fund,Wryght Research & Capital ,358,156,Glenmark Life,4.23
Wright Factor Fund,Wryght Research & Capital ,358,156,Colgate-Palmoliv,4.12
Wright Factor Fund,Wryght Research & Capital ,358,156,Suven Pharma,4.17
Wright Factor Fund,Wryght Research & Capital ,358,156,UltraTech Cem.,4.09
Wright Factor Fund,Wryght Research & Capital ,358,156,REC Ltd,4.04
Wright Factor Fund,Wryght Research & Capital ,358,156,Elecon Engg.Co,3.89
Wright Factor Fund,Wryght Research & Capital ,358,156,H U D C O,3.34
Wright Factor Fund,Wryght Research & Capital ,358,156,BLS Internat.,3.21
Wright Factor Fund,Wryght Research & Capital ,358,156,P & G Hygiene,3.13
Wright Factor Fund,Wryght Research & Capital ,358,156,Bajaj Holdings,2.89
Wright Factor Fund,Wryght Research & Capital ,358,156,Maruti Suzuki,2.79
Wright Factor Fund,Wryght Research & Capital ,358,156,Alok Industries,2.87
Wright Factor Fund,Wryght Research & Capital ,358,156,Bank of Maha,2.81
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Elecon Engg.Co,8.21
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Titagarh Rail,7.33
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,GE T&D India,6.11
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Kaynes Tech,5.57
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,BLS Internat.,5.12
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,JBM Auto,5.04
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,KSB,4.86
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Mazagon Dock,4.69
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Apar Inds.,4.58
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,CreditAcc. Gram.,4.71
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Five-Star Bus.Fi,4.54
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Aether Industri.,4.43
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Lloyds Metals,4.19
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,P & G Hygiene,4.15
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Safari Inds.,3.94
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Ramkrishna Forg.,3.32
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Union Bank (I),3.25
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Gillette India,3.21
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Zensar Tech.,3.15
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Rail Vikas,3.01
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Zomato Ltd,2.53
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,JSW Energy,2.53
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Liquidbees,1.51
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,Bank of Maha,2.81
ACT,TATA Capital,82,39,Hitachi Energy India Ltd,5.75
ACT,TATA Capital,82,39,Bharti Airtel Ltd,5.24
ACT,TATA Capital,82,39,L G Balakrishnan & Bros Ltd,5.09
ACT,TATA Capital,82,39,ICICI Bank Ltd,4.95
ACT,TATA Capital,82,39,Jyothy Labs Ltd,4.93
 Enterprising India Investment Approach ,TATA Capital,310,39,Hitachi Energy India Ltd,7.6
 Enterprising India Investment Approach ,TATA Capital,310,39,ICICI Bank Ltd,6.6
 Enterprising India Investment Approach ,TATA Capital,310,39,Mahindra & Mahindra Ltd,6.1
 Enterprising India Investment Approach ,TATA Capital,310,39,Titan Company Ltd,6
 Enterprising India Investment Approach ,TATA Capital,310,39,Federal Bank Ltd,5.3
Emerging Opportunities Strategy,TATA Capital,85,39,Hitachi Energy India Ltd,6.57
Emerging Opportunities Strategy,TATA Capital,85,39,ABB India Ltd,6.36
Emerging Opportunities Strategy,TATA Capital,85,39,Jyothy Labs Ltd,4.98
Emerging Opportunities Strategy,TATA Capital,85,39,Muthoot Finance Ltd,4.25
Emerging Opportunities Strategy,TATA Capital,85,39,Indian Bank,4.05
Aegis,Bonanza,368,91,HINDUSTAN AERONAUTICS LTD,5.7
Aegis,Bonanza,368,91,LATENT VIEW ANALYTICS LTD,4.3
Aegis,Bonanza,368,91,CG POWER AND INDUSTRIAL SOLUTIONS LTD,4.3
Aegis,Bonanza,368,91,JYOTI CNC AUTOMATION LTD,3.7
Aegis,Bonanza,368,91,NUVAMA WEALTH MANAGEMENT LTD,3.5
Aegis,Bonanza,368,91,GARWARE HITECH FILMS LTD,3.5
Edge,Bonanza,369,91,PATANJALI FOODS LTD,7.9
Edge,Bonanza,369,91,NHPC LTD.,5.7
Edge,Bonanza,369,91,NATIONAL ALUMINIUM COMPANY LIMITED,5.5
Edge,Bonanza,369,91,TIPS INDUSTRIES LTD.,5.5
Edge,Bonanza,369,91,INDIAN OIL CORPORATION LTD.,5.3
Edge,Bonanza,369,91,BANK OF INDIA,5.2
Value,Bonanza,189,91,CIGNITI TECHNOLOGIES LTD.,6.3
Value,Bonanza,189,91,BHARAT ELECTRONICS LTD.,5.7
Value,Bonanza,189,91,DIXON TECHNOLOGIES (INDIA) LTD,5
Value,Bonanza,189,91,SJVN LTD,4.6
Value,Bonanza,189,91,INOX WIND LTD,4.1
Value,Bonanza,189,91,UNION BANK OF INDIA,3.5
Growth,Bonanza,188,91,INDIAN RAILWAY CATERING AND TOURISM CORPORATION LTD,5.1
Growth,Bonanza,188,91,RELIANCE INDUSTRIES LTD.,5
Growth,Bonanza,188,91,SUN PHARMACEUTICAL INDUSTRIES LTD.,4.7
Growth,Bonanza,188,91,DLF LTD.,4.2
Growth,Bonanza,188,91,TATA MOTORS LTD.,3.7
Growth,Bonanza,188,91,CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED,3.5
