Scheme name,Company Name,Scheme Id,Company Id,Holding,Pee Net Assets,StockID
Perennial Fund,Right Horizons,257,49,TITAN COMPANY LTD.,7.17,
Perennial Fund,Right Horizons,257,49,J B CHEMICALS PHARMACEUTICALS LTD,7.11,
Perennial Fund,Right Horizons,257,49,SONATA SOFTWARE LTD.,6.4,
Growth & Momentum*,Satco,78,36,ICICI BANK LTD.,6.19,
Growth & Momentum*,Satco,78,36,HDFC BANK LTD.,5.34,
Growth & Momentum*,Satco,78,36,HOUSING DEVELOPMENT FINANCE CO,5.33,
Growth & Momentum*,Satco,78,36,MASTEK LTD.,5.16,
Growth & Momentum*,Satco,78,36,APOLLO TRICOAT TUBES LIMITED,4.68,
ESG Portfolio,SBI,13,4,ICICI BANK LTD.,6.48,
ESG Portfolio,SBI,13,4,HDFC BANK LTD,5.82,
ESG Portfolio,SBI,13,4,BLUE STAR LIMITED,5.56,229.0
ESG Portfolio,SBI,13,4,UNO MINDA LIMITED,5.53,1566.0
ESG Portfolio,SBI,13,4,KOTAK MAHINDRA BANK LTD.,5.31,
Aeon Alpha PMS,SBI,335,4,CARBORUNDUM UNIVERSAL LTD.,5.88,
Aeon Alpha PMS,SBI,335,4,HDFC BANK LTD,5.74,
Aeon Alpha PMS,SBI,335,4,FINOLEX INDUSTRIES LTD,5.66,
Aeon Alpha PMS,SBI,335,4,ICICI BANK LTD.,5.63,
Aeon Alpha PMS,SBI,335,4,CASH,5.41,
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,NASDAQ 100,24.97,
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,NIFTY 50,23.11,
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,NIFTY NEXT 50,13.69,
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,NIFTY MIDCAP 150,13.88,
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,NIFTY SMALLCAP 150,3.06,
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,DEBT,9.97,
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,DOMESTIC GOLD,2.18,
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,REIT PORTFOLIO,5.12,
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,CASH EQUIVALENT,4.02,
India Equity Portfolio,Silverarch,160,77,TITAGARH RAIL SYSTEMS LIMITED,8.0,1514.0
India Equity Portfolio,Silverarch,160,77,UJJIVAN FINANCIAL,7.0,
India Equity Portfolio,Silverarch,160,77,EQUITAS SMALL FINANCE BANK LIMITED,6.5,432.0
India Equity Portfolio,Silverarch,160,77,IDFC FIRST BANK LIMITED,6.0,650.0
India Equity Portfolio,Silverarch,160,77,BHARAT ELECTRONICS LTD,5.0,
Mid & Small Cap Equity,Silverarch,162,77,TITAGARH RAIL SYSTEMS LIMITED,8.0,1514.0
Mid & Small Cap Equity,Silverarch,162,77,UJJIVAN FINANCIAL,7.0,
Mid & Small Cap Equity,Silverarch,162,77,EQUITAS SMALL FINANCE BANK LIMITED,6.5,432.0
Mid & Small Cap Equity,Silverarch,162,77,ION EXCHANGE INDIA LTD.,6.0,
Mid & Small Cap Equity,Silverarch,162,77,IDFC FIRST BANK LIMITED,6.0,650.0
Growth Portfolio,SMC Global,114,53,HDFC BANK LTD,7.5,
Growth Portfolio,SMC Global,114,53,RELIANCE INDUSTRIES LTD,6.0,
Growth Portfolio,SMC Global,114,53,THE FEDERAL BANK LTD,5.0,
Growth Portfolio,SMC Global,114,53,KRSNAA DIAGNOSTICS LTD,4.0,
Growth Portfolio,SMC Global,114,53,AEGIS LOGISTICS LTD,3.5,
S.E.L.F,Sundaram Alternates,18,7,AU SMALL FINANCE BANK LTD,8.07,
S.E.L.F,Sundaram Alternates,18,7,BERGER PAINTS I LTD,7.46,
S.E.L.F,Sundaram Alternates,18,7,NAVIN FLUORINE INTERNATIONAL LTD,6.42,
S.E.L.F,Sundaram Alternates,18,7,SRF LTD,5.95,
S.E.L.F,Sundaram Alternates,18,7,BAJAJ FINSERV LTD,5.94,
Voyager,Sundaram Alternates,19,7,AU SMALL FINANCE BANK LTD,8.91,
Voyager,Sundaram Alternates,19,7,ICICI BANK LTD,8.1,
Voyager,Sundaram Alternates,19,7,ASIAN PAINTS LTD,7.85,
Voyager,Sundaram Alternates,19,7,AXIS BANK LTD.,6.25,
Voyager,Sundaram Alternates,19,7,SRF LTD,5.37,
SISOP,Sundaram Alternates,20,7,ICICI BANK LTD,9.09,
SISOP,Sundaram Alternates,20,7,ASIAN PAINTS LTD,8.65,
SISOP,Sundaram Alternates,20,7,AU SMALL FINANCE BANK LTD,8.31,
SISOP,Sundaram Alternates,20,7,TITAN INDUSTRIES LIMITED,8.23,
SISOP,Sundaram Alternates,20,7,ASTRAL LIMITED,7.61,131.0
Rising Stars,Sundaram Alternates,184,7,NAVIN FLUORINE INTERNATIONAL LTD,10.31,
Rising Stars,Sundaram Alternates,184,7,CITY UNION BANK LTD,9.07,
Rising Stars,Sundaram Alternates,184,7,WESTLIFE DEVELOPMENT LTD,7.23,
Rising Stars,Sundaram Alternates,184,7,HOME FIRST FINANCE COMPANY LIMITED,6.94,
Rising Stars,Sundaram Alternates,184,7,SAFARI INDUSTRIES LTD,6.0,
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,TATA MOTORS LTD DVR,5.88,
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,BAJAJ AUTO LTD.,4.79,
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,LARSEN & TOUBRO LTD.,4.61,
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,4.22,
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,TATA CONSUMER PRODUCTS LTD,3.74,
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,NIPPON INDIA ETF NIFTY PSU BANK BEES,3.62,
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,BOSCH LTD.,3.55,
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,RELIANCE INDUSTRIES LTD.,3.42,
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,ICICI BANK LTD.,3.34,
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,ALKEM LABORATORIES LTD,3.31,
212ʡ Wealth Mantra,Turtle Wealth Management Pvt. Ltd.-,141,69,LARSEN & TOUBRO LTD.,9.74,
212ʡ Wealth Mantra,Turtle Wealth Management Pvt. Ltd.-,141,69,MAHINDRA & MAHINDRA LTD.,9.1,
212ʡ Wealth Mantra,Turtle Wealth Management Pvt. Ltd.-,141,69,STATE BANK OF INDIA,8.8,1313.0
212ʡ Wealth Mantra,Turtle Wealth Management Pvt. Ltd.-,141,69,POWER GRID CORPORATION OF INDIA LTD.,7.94,
212ʡ Wealth Mantra,Turtle Wealth Management Pvt. Ltd.-,141,69,JINDAL STAINLESS LTD.,7.19,
212ʡ Growth Mantra,Turtle Wealth Management Pvt. Ltd.-,325,69,BIGBLOC CONSTRUCTION LTD,15.25,
212ʡ Growth Mantra,Turtle Wealth Management Pvt. Ltd.-,325,69,VOLTAMP TRANSFORMERS LTD.,8.43,
212ʡ Growth Mantra,Turtle Wealth Management Pvt. Ltd.-,325,69,OIL INDIA LTD.,8.36,
212ʡ Growth Mantra,Turtle Wealth Management Pvt. Ltd.-,325,69,BEML LTD.,6.7,
212ʡ Growth Mantra,Turtle Wealth Management Pvt. Ltd.-,325,69,THE GREAT EASTERN SHIPPING COMPANY LIMITED,5.52,500.0
Growing India Strategy,Valcreate Investment Managers,166,81,BHARAT ELECTRONICS LTD,9.6,
Growing India Strategy,Valcreate Investment Managers,166,81,CG POWER AND INDUSTRIAL SOLUTIONS LTD,8.1,
Growing India Strategy,Valcreate Investment Managers,166,81,REPCO HOME FINANCE LTD,7.9,
Growing India Strategy,Valcreate Investment Managers,166,81,BANK OF BARODA,7.7,182.0
Growing India Strategy,Valcreate Investment Managers,166,81,CAN FIN HOMES LTD,6.4,
Life Sciences and Specialty Opportunities Strategy,Valcreate Investment Managers,167,81,LUPIN LTD,11.5,
Life Sciences and Specialty Opportunities Strategy,Valcreate Investment Managers,167,81,PI INDUSTRIES LTD,9.8,
Life Sciences and Specialty Opportunities Strategy,Valcreate Investment Managers,167,81,SUN PHARMACEUTICALS INDUSTRIES LTD,9.8,
Life Sciences and Specialty Opportunities Strategy,Valcreate Investment Managers,167,81,ABBOTT INDIA,9.6,
Life Sciences and Specialty Opportunities Strategy,Valcreate Investment Managers,167,81,AJANTA PHARMA LTD,8.3,
Rising Star Opportunity Fund,Valentis Advisors,229,78,AUROBINDO,0.0,
Rising Star Opportunity Fund,Valentis Advisors,229,78,GANESHA ECOSPHERE LTD,0.0,
Rising Star Opportunity Fund,Valentis Advisors,229,78,JTL INFRA LTD,0.0,
Rising Star Opportunity Fund,Valentis Advisors,229,78,RBL BANK,0.0,
Rising Star Opportunity Fund,Valentis Advisors,229,78,VA TECH WABAG,0.0,
Valtrust Momentum,Valtrust Partners LLP,380,162,HINDUSTAN AERONAUTICS LTD,5.09,
Valtrust Momentum,Valtrust Partners LLP,380,162,APAR INDUSTRIES LTD,5.05,
Valtrust Momentum,Valtrust Partners LLP,380,162,VARUN BEVERAGES LTD,5.03,
Valtrust Momentum,Valtrust Partners LLP,380,162,ANAND RATHI WEALTH LTD,4.68,
Valtrust Momentum,Valtrust Partners LLP,380,162,JINDAL STAINLESS LTD,4.31,
Valtrust Momentum,Valtrust Partners LLP,380,162,KEI INDUSTRIES LIMITED,3.91,804.0
Valtrust Momentum,Valtrust Partners LLP,380,162,TVS MOTOR COMPANY LIMITED,3.67,1539.0
Valtrust Momentum,Valtrust Partners LLP,380,162,BHARAT ELECTRONICS LTD,3.65,
Valtrust Momentum,Valtrust Partners LLP,380,162,ELECON ENGINEERING COMPANY LTD,3.52,
Valtrust Momentum,Valtrust Partners LLP,380,162,ACTION CONSTRUCTION EQUIPMENT LTD,3.46,
India Pioneers Equity,White Oak Capital Management,109,55,ICICI BANK LTD,6.9,
India Pioneers Equity,White Oak Capital Management,109,55,HDFC BANK LTD,4.1,
India Pioneers Equity,White Oak Capital Management,109,55,STATE BANK OF INDIA,4.0,1313.0
India Pioneers Equity,White Oak Capital Management,109,55,TATA CONSULTANCY SERVICES LTD,3.9,
India Pioneers Equity,White Oak Capital Management,109,55,NESTLE INDIA LTD,3.4,
Wright Alpha Fund,Wryght Research & Capital ,357,156,SUZLON ENERGY,14.81,
Wright Alpha Fund,Wryght Research & Capital ,357,156,TITAGARH RAIL,14.8,
Wright Alpha Fund,Wryght Research & Capital ,357,156,MAZAGON DOCK,14.74,
Wright Alpha Fund,Wryght Research & Capital ,357,156,SAFARI INDS.,10.5,
Wright Alpha Fund,Wryght Research & Capital ,357,156,BSE,9.92,
Wright Alpha Fund,Wryght Research & Capital ,357,156,KALYAN JEWELLERS,9.54,
Wright Alpha Fund,Wryght Research & Capital ,357,156,I R F C,9.17,
Wright Alpha Fund,Wryght Research & Capital ,357,156,ELECON ENGG.CO,8.44,
Wright Alpha Fund,Wryght Research & Capital ,357,156,REC LTD,4.52,
Wright Alpha Fund,Wryght Research & Capital ,357,156,RAMKRISHNA FORG.,3.56,
Wright Factor Fund,Wryght Research & Capital ,358,156,I R F C,5.89,
Wright Factor Fund,Wryght Research & Capital ,358,156,SAFARI INDS.,5.63,
Wright Factor Fund,Wryght Research & Capital ,358,156,BOMBAY BURMAH,5.64,
Wright Factor Fund,Wryght Research & Capital ,358,156,MAH. SCOOTERS,5.05,
Wright Factor Fund,Wryght Research & Capital ,358,156,POWER FIN.CORPN.,4.88,
Wright Factor Fund,Wryght Research & Capital ,358,156,GOLDBEES,4.88,
Wright Factor Fund,Wryght Research & Capital ,358,156,MOTIL.OSWAL.FIN.,4.66,
Wright Factor Fund,Wryght Research & Capital ,358,156,NESTLE INDIA,4.2,
Wright Factor Fund,Wryght Research & Capital ,358,156,LIFE INSURANCE,4.7,
Wright Factor Fund,Wryght Research & Capital ,358,156,M R P L,4.55,
Wright Factor Fund,Wryght Research & Capital ,358,156,CENTRAL BANK,4.32,
Wright Factor Fund,Wryght Research & Capital ,358,156,GLENMARK LIFE,4.23,
Wright Factor Fund,Wryght Research & Capital ,358,156,COLGATE-PALMOLIV,4.12,
Wright Factor Fund,Wryght Research & Capital ,358,156,SUVEN PHARMA,4.17,
Wright Factor Fund,Wryght Research & Capital ,358,156,ULTRATECH CEM.,4.09,
Wright Factor Fund,Wryght Research & Capital ,358,156,REC LTD,4.04,
Wright Factor Fund,Wryght Research & Capital ,358,156,ELECON ENGG.CO,3.89,
Wright Factor Fund,Wryght Research & Capital ,358,156,H U D C O,3.34,
Wright Factor Fund,Wryght Research & Capital ,358,156,BLS INTERNAT.,3.21,
Wright Factor Fund,Wryght Research & Capital ,358,156,P & G HYGIENE,3.13,
Wright Factor Fund,Wryght Research & Capital ,358,156,BAJAJ HOLDINGS,2.89,
Wright Factor Fund,Wryght Research & Capital ,358,156,MARUTI SUZUKI,2.79,
Wright Factor Fund,Wryght Research & Capital ,358,156,ALOK INDUSTRIES,2.87,
Wright Factor Fund,Wryght Research & Capital ,358,156,BANK OF MAHA,2.81,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,ELECON ENGG.CO,8.21,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,TITAGARH RAIL,7.33,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,GE T&D INDIA,6.11,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,KAYNES TECH,5.57,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,BLS INTERNAT.,5.12,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,JBM AUTO,5.04,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,KSB,4.86,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,MAZAGON DOCK,4.69,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,APAR INDS.,4.58,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,CREDITACC. GRAM.,4.71,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,FIVE-STAR BUS.FI,4.54,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,AETHER INDUSTRI.,4.43,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,LLOYDS METALS,4.19,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,P & G HYGIENE,4.15,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,SAFARI INDS.,3.94,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,RAMKRISHNA FORG.,3.32,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,UNION BANK (I),3.25,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,GILLETTE INDIA,3.21,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,ZENSAR TECH.,3.15,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,RAIL VIKAS,3.01,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,ZOMATO LTD,2.53,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,JSW ENERGY,2.53,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,LIQUIDBEES,1.51,
Wright Factor Fund - Hedged,Wryght Research & Capital ,359,156,BANK OF MAHA,2.81,
ACT,TATA Capital,82,39,HITACHI ENERGY INDIA LTD,5.75,
ACT,TATA Capital,82,39,BHARTI AIRTEL LTD,5.24,
ACT,TATA Capital,82,39,L G BALAKRISHNAN & BROS LTD,5.09,
ACT,TATA Capital,82,39,ICICI BANK LTD,4.95,
ACT,TATA Capital,82,39,JYOTHY LABS LTD,4.93,
 Enterprising India Investment Approach ,TATA Capital,310,39,HITACHI ENERGY INDIA LTD,7.6,
 Enterprising India Investment Approach ,TATA Capital,310,39,ICICI BANK LTD,6.6,
 Enterprising India Investment Approach ,TATA Capital,310,39,MAHINDRA & MAHINDRA LTD,6.1,
 Enterprising India Investment Approach ,TATA Capital,310,39,TITAN COMPANY LTD,6.0,
 Enterprising India Investment Approach ,TATA Capital,310,39,FEDERAL BANK LTD,5.3,
Emerging Opportunities Strategy,TATA Capital,85,39,HITACHI ENERGY INDIA LTD,6.57,
Emerging Opportunities Strategy,TATA Capital,85,39,ABB INDIA LTD,6.36,
Emerging Opportunities Strategy,TATA Capital,85,39,JYOTHY LABS LTD,4.98,
Emerging Opportunities Strategy,TATA Capital,85,39,MUTHOOT FINANCE LTD,4.25,
Emerging Opportunities Strategy,TATA Capital,85,39,INDIAN BANK,4.05,674.0
Aegis,Bonanza,368,91,HINDUSTAN AERONAUTICS LTD,5.7,
Aegis,Bonanza,368,91,LATENT VIEW ANALYTICS LTD,4.3,
Aegis,Bonanza,368,91,CG POWER AND INDUSTRIAL SOLUTIONS LTD,4.3,
Aegis,Bonanza,368,91,JYOTI CNC AUTOMATION LTD,3.7,
Aegis,Bonanza,368,91,NUVAMA WEALTH MANAGEMENT LTD,3.5,
Aegis,Bonanza,368,91,GARWARE HITECH FILMS LTD,3.5,
Edge,Bonanza,369,91,PATANJALI FOODS LTD,7.9,
Edge,Bonanza,369,91,NHPC LTD.,5.7,
Edge,Bonanza,369,91,NATIONAL ALUMINIUM COMPANY LIMITED,5.5,1010.0
Edge,Bonanza,369,91,TIPS INDUSTRIES LTD.,5.5,
Edge,Bonanza,369,91,INDIAN OIL CORPORATION LTD.,5.3,
Edge,Bonanza,369,91,BANK OF INDIA,5.2,183.0
Value,Bonanza,189,91,CIGNITI TECHNOLOGIES LTD.,6.3,
Value,Bonanza,189,91,BHARAT ELECTRONICS LTD.,5.7,
Value,Bonanza,189,91,DIXON TECHNOLOGIES (INDIA) LTD,5.0,
Value,Bonanza,189,91,SJVN LTD,4.6,
Value,Bonanza,189,91,INOX WIND LTD,4.1,
Value,Bonanza,189,91,UNION BANK OF INDIA,3.5,1558.0
Growth,Bonanza,188,91,INDIAN RAILWAY CATERING AND TOURISM CORPORATION LTD,5.1,
Growth,Bonanza,188,91,RELIANCE INDUSTRIES LTD.,5.0,
Growth,Bonanza,188,91,SUN PHARMACEUTICAL INDUSTRIES LTD.,4.7,
Growth,Bonanza,188,91,DLF LTD.,4.2,
Growth,Bonanza,188,91,TATA MOTORS LTD.,3.7,
Growth,Bonanza,188,91,CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED,3.5,264.0
